"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260218","우이신설선","4.19민주묘지","1851","1720","20260221"
"20260218","경원선","가능","3629","3407","20260221"
"20260218","3호선","가락시장","3463","3508","20260221"
"20260218","8호선","가락시장","2979","3497","20260221"
"20260218","7호선","가산디지털단지","9868","10228","20260221"
"20260218","경부선","가산디지털단지","4210","6596","20260221"
"20260218","9호선","가양","9255","10327","20260221"
"20260218","우이신설선","가오리","2239","2168","20260221"
"20260218","경의선","가좌","2623","3040","20260221"
"20260218","분당선","가천대","2981","3586","20260221"
"20260218","경춘선","가평","1584","1377","20260221"
"20260218","경인선","간석","3179","2903","20260221"
"20260218","경춘선","갈매","1197","1137","20260221"
"20260218","2호선","강남","28507","28111","20260221"
"20260218","분당선","강남구청","2155","2576","20260221"
"20260218","7호선","강남구청","3765","4408","20260221"
"20260218","5호선","강동","7765","8627","20260221"
"20260218","8호선","강동구청","4311","4587","20260221"
"20260218","경의선","강매","1339","1322","20260221"
"20260218","2호선","강변(동서울터미널)","25152","15363","20260221"
"20260218","5호선","강일","3053","2783","20260221"
"20260218","경춘선","강촌","350","328","20260221"
"20260218","5호선","개롱","2634","2810","20260221"
"20260218","경인선","개봉","11794","11829","20260221"
"20260218","분당선","개포동","1673","1690","20260221"
"20260218","9호선","개화","1140","1013","20260221"
"20260218","5호선","개화산","3065","3123","20260221"
"20260218","5호선","거여","4133","4024","20260221"
"20260218","2호선","건대입구","23843","26915","20260221"
"20260218","7호선","건대입구","7887","8602","20260221"
"20260218","공항철도 1호선","검암","3387","3294","20260221"
"20260218","경강선","경기광주","4287","3952","20260221"
"20260218","과천선","경마공원","343","333","20260221"
"20260218","3호선","경복궁(정부서울청사)","16855","20384","20260221"
"20260218","3호선","경찰병원","2509","2988","20260221"
"20260218","공항철도 1호선","계양","5170","4897","20260221"
"20260218","5호선","고덕","4347","4566","20260221"
"20260218","6호선","고려대(종암)","3036","3481","20260221"
"20260218","수인선","고색","2174","2254","20260221"
"20260218","9호선","고속터미널","15888","13903","20260221"
"20260218","7호선","고속터미널","25689","7830","20260221"
"20260218","3호선","고속터미널","65069","35241","20260221"
"20260218","안산선","고잔","4043","3597","20260221"
"20260218","경의선","곡산","246","245","20260221"
"20260218","경강선","곤지암","1516","1534","20260221"
"20260218","6호선","공덕","6914","6805","20260221"
"20260218","5호선","공덕","4531","4844","20260221"
"20260218","경의선","공덕","1999","1613","20260221"
"20260218","공항철도 1호선","공덕","1656","2329","20260221"
"20260218","7호선","공릉(서울과학기술대)","5795","6421","20260221"
"20260218","9호선","공항시장","1363","1753","20260221"
"20260218","공항철도 1호선","공항화물청사","916","998","20260221"
"20260218","과천선","과천","2853","2468","20260221"
"20260218","경부선","관악","4244","4196","20260221"
"20260218","신림선","관악산(서울대)","2389","2634","20260221"
"20260218","5호선","광나루(장신대)","5424","5536","20260221"
"20260218","경부선","광명","3381","1624","20260221"
"20260218","7호선","광명사거리","11290","10952","20260221"
"20260218","경원선","광운대","3977","4307","20260221"
"20260218","5호선","광화문(세종문화회관)","16062","16415","20260221"
"20260218","6호선","광흥창(서강)","3322","3289","20260221"
"20260218","2호선","교대(법원.검찰청)","8488","10777","20260221"
"20260218","3호선","교대(법원.검찰청)","4817","2675","20260221"
"20260218","경부선","구로","8395","8748","20260221"
"20260218","2호선","구로디지털단지","21530","22970","20260221"
"20260218","분당선","구룡","1267","1325","20260221"
"20260218","중앙선","구리","4250","4567","20260221"
"20260218","9호선","구반포","281","281","20260221"
"20260218","6호선","구산","3873","3221","20260221"
"20260218","분당선","구성","3793","3706","20260221"
"20260218","2호선","구의(광진구청)","13297","14531","20260221"
"20260218","경인선","구일","2778","2908","20260221"
"20260218","3호선","구파발","12009","12785","20260221"
"20260218","중앙선","국수","479","424","20260221"
"20260218","9호선","국회의사당","3219","3315","20260221"
"20260218","7호선","군자(능동)","7252","6667","20260221"
"20260218","5호선","군자(능동)","5805","7162","20260221"
"20260218","경부선","군포","2527","2409","20260221"
"20260218","경춘선","굴봉산","103","102","20260221"
"20260218","5호선","굽은다리(강동구민회관앞)","5168","5085","20260221"
"20260218","경춘선","금곡","867","848","20260221"
"20260218","경의선","금릉","2922","2690","20260221"
"20260218","경부선","금정","14052","14295","20260221"
"20260218","경부선","금천구청","5206","5416","20260221"
"20260218","경의선","금촌","4153","4140","20260221"
"20260218","3호선","금호","3951","3865","20260221"
"20260218","분당선","기흥","4889","4519","20260221"
"20260218","5호선","길동","4370","4666","20260221"
"20260218","4호선","길음","9738","10030","20260221"
"20260218","경춘선","김유정","435","407","20260221"
"20260218","5호선","김포공항","11777","7115","20260221"
"20260218","9호선","김포공항","5379","9413","20260221"
"20260218","공항철도 1호선","김포공항","8906","3538","20260221"
"20260218","서해선","김포공항","2787","3851","20260221"
"20260218","5호선","까치산","13738","14627","20260221"
"20260218","2호선","낙성대(강감찬)","11623","14405","20260221"
"20260218","7호선","남구로","5928","6131","20260221"
"20260218","수인선","남동인더스파크","463","529","20260221"
"20260218","3호선","남부터미널(예술의전당)","17629","13445","20260221"
"20260218","7호선","남성","4876","5485","20260221"
"20260218","경부선","남영","3702","4476","20260221"
"20260218","8호선","남위례","3362","3420","20260221"
"20260218","경춘선","남춘천","2674","2432","20260221"
"20260218","4호선","남태령","598","422","20260221"
"20260218","8호선","남한산성입구(성남법원.검찰청)","5867","5509","20260221"
"20260218","7호선","내방","5035","5602","20260221"
"20260218","9호선","노들","2114","1994","20260221"
"20260218","9호선","노량진","13682","15710","20260221"
"20260218","경부선","노량진","5465","6016","20260221"
"20260218","4호선","노원","13021","14466","20260221"
"20260218","7호선","노원","11510","11956","20260221"
"20260218","3호선","녹번","6412","6344","20260221"
"20260218","6호선","녹사평(용산구청)","3147","3321","20260221"
"20260218","경원선","녹양","2585","2329","20260221"
"20260218","경원선","녹천","2157","1971","20260221"
"20260218","7호선","논현","5010","5979","20260221"
"20260218","경의선","능곡","2143","2098","20260221"
"20260218","8호선","단대오거리","5578","5667","20260221"
"20260218","수인선","달월","53","53","20260221"
"20260218","5호선","답십리","6438","6466","20260221"
"20260218","신림선","당곡","2279","2664","20260221"
"20260218","9호선","당산","7497","8829","20260221"
"20260218","2호선","당산","7379","7767","20260221"
"20260218","경부선","당정","2839","2640","20260221"
"20260218","일산선","대곡","5756","5341","20260221"
"20260218","과천선","대공원","4651","4534","20260221"
"20260218","2호선","대림(구로구청)","13374","14137","20260221"
"20260218","7호선","대림(구로구청)","7412","7294","20260221"
"20260218","분당선","대모산입구","2211","2241","20260221"
"20260218","신림선","대방","1497","1364","20260221"
"20260218","경부선","대방","3817","4678","20260221"
"20260218","경춘선","대성리","376","330","20260221"
"20260218","안산선","대야미","2822","2543","20260221"
"20260218","3호선","대청","4058","4343","20260221"
"20260218","3호선","대치","4988","4672","20260221"
"20260218","일산선","대화","4836","4456","20260221"
"20260218","6호선","대흥(서강대앞)","3310","3732","20260221"
"20260218","경원선","덕계","3560","3119","20260221"
"20260218","중앙선","덕소","3378","3197","20260221"
"20260218","경원선","덕정","3392","3151","20260221"
"20260218","3호선","도곡","2240","2226","20260221"
"20260218","분당선","도곡","2966","2974","20260221"
"20260218","중앙선","도농","4783","4425","20260221"
"20260218","2호선","도림천","472","501","20260221"
"20260218","경원선","도봉","3097","2952","20260221"
"20260218","7호선","도봉산","4611","5886","20260221"
"20260218","경원선","도봉산","6803","4690","20260221"
"20260218","중앙선","도심","1367","1138","20260221"
"20260218","경인선","도원","1412","1449","20260221"
"20260218","경인선","도화","2190","1984","20260221"
"20260218","3호선","독립문","4050","4562","20260221"
"20260218","6호선","독바위","1416","1567","20260221"
"20260218","경부선","독산","5585","6385","20260221"
"20260218","6호선","돌곶이","5164","5098","20260221"
"20260218","1호선","동대문","9629","8968","20260221"
"20260218","4호선","동대문","7724","7759","20260221"
"20260218","5호선","동대문역사문화공원(DDP)","914","1006","20260221"
"20260218","4호선","동대문역사문화공원(DDP)","13044","10519","20260221"
"20260218","2호선","동대문역사문화공원(DDP)","9341","10408","20260221"
"20260218","3호선","동대입구","4809","6217","20260221"
"20260218","경원선","동두천","943","932","20260221"
"20260218","경원선","동두천중앙","1986","1686","20260221"
"20260218","6호선","동묘앞","6101","5753","20260221"
"20260218","1호선","동묘앞","9031","10311","20260221"
"20260218","경인선","동암","8995","8652","20260221"
"20260218","경인선","동인천","8053","7450","20260221"
"20260218","4호선","동작(현충원)","1060","1163","20260221"
"20260218","9호선","동작(현충원)","1823","1603","20260221"
"20260218","경부선","두정","5138","5364","20260221"
"20260218","5호선","둔촌동","6093","6066","20260221"
"20260218","9호선2~3단계","둔촌오륜","1769","1857","20260221"
"20260218","9호선","등촌","4847","5811","20260221"
"20260218","6호선","디지털미디어시티","5204","5452","20260221"
"20260218","공항철도 1호선","디지털미디어시티","3979","4386","20260221"
"20260218","경의선","디지털미디어시티","1404","1348","20260221"
"20260218","2호선","뚝섬","10020","10013","20260221"
"20260218","5호선","마곡","6842","6832","20260221"
"20260218","공항철도 1호선","마곡나루(서울식물원)","5084","5646","20260221"
"20260218","9호선","마곡나루(서울식물원)","6316","6963","20260221"
"20260218","일산선","마두","3329","3441","20260221"
"20260218","7호선","마들","6435","6265","20260221"
"20260218","경춘선","마석","2759","2598","20260221"
"20260218","5호선","마장","2629","2600","20260221"
"20260218","5호선","마천","3083","3172","20260221"
"20260218","5호선","마포","5152","5274","20260221"
"20260218","6호선","마포구청","5907","6101","20260221"
"20260218","중앙선","망우","4262","4307","20260221"
"20260218","6호선","망원","9943","11229","20260221"
"20260218","경원선","망월사","4020","4073","20260221"
"20260218","분당선","망포","5962","6341","20260221"
"20260218","분당선","매교","2274","2271","20260221"
"20260218","3호선","매봉","4197","4347","20260221"
"20260218","분당선","매탄권선","2489","2494","20260221"
"20260218","7호선","먹골","5188","5497","20260221"
"20260218","7호선","면목","6965","7144","20260221"
"20260218","4호선","명동","28545","30113","20260221"
"20260218","5호선","명일","3840","3827","20260221"
"20260218","경부선","명학","2530","2530","20260221"
"20260218","8호선","모란","2653","2369","20260221"
"20260218","분당선","모란","9463","10272","20260221"
"20260218","5호선","목동","6959","7430","20260221"
"20260218","8호선","몽촌토성(평화의문)","3731","4193","20260221"
"20260218","3호선","무악재","1945","2095","20260221"
"20260218","2호선","문래","7645","8421","20260221"
"20260218","경의선","문산","3851","3567","20260221"
"20260218","8호선","문정","4606","5385","20260221"
"20260218","분당선","미금","6223","6828","20260221"
"20260218","5호선","미사","9832","10565","20260221"
"20260218","4호선","미아(서울사이버대학)","7575","7487","20260221"
"20260218","4호선","미아사거리","14421","14251","20260221"
"20260218","안산선","반월","2483","2330","20260221"
"20260218","7호선","반포","3447","3088","20260221"
"20260218","5호선","발산","9374","10405","20260221"
"20260218","2호선","방배","5209","5507","20260221"
"20260218","5호선","방이","3075","3040","20260221"
"20260218","경원선","방학","5497","5474","20260221"
"20260218","5호선","방화","3640","3655","20260221"
"20260218","장항선","배방","967","803","20260221"
"20260218","경의선","백마","3488","3191","20260221"
"20260218","일산선","백석","5791","5714","20260221"
"20260218","경춘선","백양리","338","272","20260221"
"20260218","경인선","백운","3746","3404","20260221"
"20260218","6호선","버티고개","999","1102","20260221"
"20260218","과천선","범계","15373","15234","20260221"
"20260218","경춘선","별내","1517","1219","20260221"
"20260218","경부선","병점","9385","10088","20260221"
"20260218","7호선","보라매","2658","3153","20260221"
"20260218","신림선","보라매","1839","1886","20260221"
"20260218","신림선","보라매공원","965","1106","20260221"
"20260218","신림선","보라매병원","2490","2441","20260221"
"20260218","우이신설선","보문","967","1055","20260221"
"20260218","6호선","보문","3534","4033","20260221"
"20260218","경원선","보산","1109","1196","20260221"
"20260218","분당선","보정","1088","1044","20260221"
"20260218","8호선","복정","3223","3156","20260221"
"20260218","분당선","복정","3","0","20260221"
"20260218","장항선","봉명","619","612","20260221"
"20260218","9호선2~3단계","봉은사","9744","10639","20260221"
"20260218","2호선","봉천","10635","11990","20260221"
"20260218","6호선","봉화산(서울의료원)","3513","3376","20260221"
"20260218","경인선","부개","4513","4038","20260221"
"20260218","경강선","부발","1713","1597","20260221"
"20260218","경인선","부천","20107","19954","20260221"
"20260218","서해선","부천종합운동장","1309","1131","20260221"
"20260218","경인선","부평","22553","22042","20260221"
"20260218","우이신설선","북한산보국문","3187","3094","20260221"
"20260218","우이신설선","북한산우이","2791","2830","20260221"
"20260218","3호선","불광","8758","10520","20260221"
"20260218","6호선","불광","2964","2550","20260221"
"20260218","4호선","불암산","5423","4931","20260221"
"20260218","7호선","사가정","8035","8398","20260221"
"20260218","2호선","사당","20659","23007","20260221"
"20260218","4호선","사당","13388","12987","20260221"
"20260218","경춘선","사릉","1105","1075","20260221"
"20260218","수인선","사리","2958","2431","20260221"
"20260218","9호선","사평","1740","1819","20260221"
"20260218","안산선","산본","9036","9720","20260221"
"20260218","8호선","산성","2799","2970","20260221"
"20260218","6호선","삼각지(전쟁기념관)","3685","3245","20260221"
"20260218","4호선","삼각지(전쟁기념관)","3749","4794","20260221"
"20260218","경강선","삼동","1096","1000","20260221"
"20260218","2호선","삼성(무역센터)","19634","18836","20260221"
"20260218","9호선2~3단계","삼성중앙","1902","2211","20260221"
"20260218","일산선","삼송","11485","11160","20260221"
"20260218","우이신설선","삼양","1380","1417","20260221"
"20260218","우이신설선","삼양사거리","1578","1505","20260221"
"20260218","9호선2~3단계","삼전","3444","4118","20260221"
"20260218","분당선","상갈","2789","2835","20260221"
"20260218","4호선","상계","10217","9298","20260221"
"20260218","7호선","상도","4672","5267","20260221"
"20260218","안산선","상록수","8136","7782","20260221"
"20260218","7호선","상봉","9134","9694","20260221"
"20260218","중앙선","상봉","3799","3703","20260221"
"20260218","6호선","상수","5938","6817","20260221"
"20260218","2호선","상왕십리","6151","6722","20260221"
"20260218","6호선","상월곡(한국과학기술연구원)","2601","2653","20260221"
"20260218","5호선","상일동","6230","6216","20260221"
"20260218","경춘선","상천","198","175","20260221"
"20260218","6호선","새절(신사)","5721","5847","20260221"
"20260218","9호선","샛강","1804","1833","20260221"
"20260218","신림선","샛강","858","1009","20260221"
"20260218","경의선","서강대","1020","1173","20260221"
"20260218","5호선","서대문","4599","4735","20260221"
"20260218","경부선","서동탄","836","723","20260221"
"20260218","경원선","서빙고","957","966","20260221"
"20260218","신림선","서울대벤처타운","5112","5592","20260221"
"20260218","2호선","서울대입구(관악구청)","20281","24331","20260221"
"20260218","분당선","서울숲","4768","5088","20260221"
"20260218","1호선","서울역","49792","40933","20260221"
"20260218","공항철도 1호선","서울역","12628","9541","20260221"
"20260218","경의선","서울역","978","809","20260221"
"20260218","경부선","서울역","15015","2748","20260221"
"20260218","4호선","서울역","4876","12170","20260221"
"20260218","신림선","서울지방병무청","1457","1733","20260221"
"20260218","신림선","서원","1869","2076","20260221"
"20260218","경부선","서정리","5311","7021","20260221"
"20260218","2호선","서초","5363","4736","20260221"
"20260218","분당선","서현","12314","12638","20260221"
"20260218","경원선","석계","4458","4594","20260221"
"20260218","6호선","석계","5996","6472","20260221"
"20260218","경부선","석수","4075","3810","20260221"
"20260218","9호선2~3단계","석촌","4610","4818","20260221"
"20260218","8호선","석촌","4365","5687","20260221"
"20260218","9호선2~3단계","석촌고분","3033","3594","20260221"
"20260218","분당선","선릉","2356","3682","20260221"
"20260218","2호선","선릉","11277","10700","20260221"
"20260218","과천선","선바위","2982","2596","20260221"
"20260218","9호선","선유도","2770","3199","20260221"
"20260218","분당선","선정릉","1395","1619","20260221"
"20260218","9호선2~3단계","선정릉","2431","3124","20260221"
"20260218","경부선","성균관대","7586","8472","20260221"
"20260218","경강선","성남","629","626","20260221"
"20260218","2호선","성수","32761","35358","20260221"
"20260218","우이신설선","성신여대입구(돈암)","2277","2731","20260221"
"20260218","4호선","성신여대입구(돈암)","11832","12688","20260221"
"20260218","경부선","성환","2727","2857","20260221"
"20260218","경부선","세류","2399","2223","20260221"
"20260218","경부선","세마","2137","2044","20260221"
"20260218","경강선","세종대왕릉","299","255","20260221"
"20260218","수인선","소래포구","3245","3105","20260221"
"20260218","경인선","소사","4129","3772","20260221"
"20260218","경원선","소요산","1971","2012","20260221"
"20260218","우이신설선","솔밭공원","1352","1373","20260221"
"20260218","우이신설선","솔샘","2893","2548","20260221"
"20260218","경인선","송내","11597","10922","20260221"
"20260218","수인선","송도","1364","1320","20260221"
"20260218","5호선","송정","3336","3442","20260221"
"20260218","경부선","송탄","3309","3686","20260221"
"20260218","8호선","송파","4322","4649","20260221"
"20260218","9호선2~3단계","송파나루","2764","3199","20260221"
"20260218","분당선","수내","4670","5001","20260221"
"20260218","7호선","수락산","7030","6860","20260221"
"20260218","안산선","수리산","1821","1659","20260221"
"20260218","경의선","수색","1104","1155","20260221"
"20260218","분당선","수서","10179","8246","20260221"
"20260218","3호선","수서","11301","8961","20260221"
"20260218","분당선","수원","6206","5609","20260221"
"20260218","경부선","수원","39493","37321","20260221"
"20260218","분당선","수원시청","6379","7056","20260221"
"20260218","4호선","수유(강북구청)","19446","20022","20260221"
"20260218","8호선","수진","2788","2749","20260221"
"20260218","4호선","숙대입구(갈월)","6454","6631","20260221"
"20260218","7호선","숭실대입구(살피재)","4905","5941","20260221"
"20260218","수인선","숭의","2109","1949","20260221"
"20260218","2호선","시청","8419","6474","20260221"
"20260218","1호선","시청","11123","11409","20260221"
"20260218","분당선","신갈","1826","1902","20260221"
"20260218","5호선","신금호","2704","3055","20260221"
"20260218","경부선","신길","3697","3958","20260221"
"20260218","5호선","신길","1877","2354","20260221"
"20260218","안산선","신길온천","1535","1242","20260221"
"20260218","6호선","신내","2","0","20260221"
"20260218","경춘선","신내","1153","1229","20260221"
"20260218","9호선","신논현","14160","14595","20260221"
"20260218","2호선","신답","706","866","20260221"
"20260218","2호선","신당","7700","8893","20260221"
"20260218","6호선","신당","4309","4133","20260221"
"20260218","2호선","신대방","12656","13816","20260221"
"20260218","7호선","신대방삼거리","6413","7338","20260221"
"20260218","경부선","신도림","2032","2270","20260221"
"20260218","2호선","신도림","22340","23024","20260221"
"20260218","경강선","신둔도예촌","1024","780","20260221"
"20260218","신림선","신림","1291","1634","20260221"
"20260218","2호선","신림","27870","32751","20260221"
"20260218","9호선","신목동","1968","1849","20260221"
"20260218","9호선","신반포","1715","1803","20260221"
"20260218","9호선","신방화","3086","3261","20260221"
"20260218","3호선","신사","8558","9100","20260221"
"20260218","2호선","신설동","2028","2105","20260221"
"20260218","우이신설선","신설동","1139","999","20260221"
"20260218","1호선","신설동","6537","6976","20260221"
"20260218","4호선","신용산","14932","14083","20260221"
"20260218","중앙선","신원","135","97","20260221"
"20260218","경원선","신이문","4479","4280","20260221"
"20260218","5호선","신정(은행정)","6030","5712","20260221"
"20260218","2호선","신정네거리","4762","4943","20260221"
"20260218","장항선","신창(순천향대)","1122","888","20260221"
"20260218","경의선","신촌","193","258","20260221"
"20260218","2호선","신촌","17299","18424","20260221"
"20260218","수인선","신포","1155","1132","20260221"
"20260218","7호선","신풍","5098","5217","20260221"
"20260218","8호선","신흥","3142","3362","20260221"
"20260218","4호선","쌍문","14856","13875","20260221"
"20260218","장항선","쌍용(나사렛대)","1540","1294","20260221"
"20260218","장항선","아산","3520","2191","20260221"
"20260218","중앙선","아신","396","344","20260221"
"20260218","5호선","아차산(어린이대공원후문)","9265","9187","20260221"
"20260218","2호선","아현","4651","4756","20260221"
"20260218","3호선","안국","17568","18319","20260221"
"20260218","안산선","안산","10386","8644","20260221"
"20260218","6호선","안암(고대병원앞)","3471","4692","20260221"
"20260218","경부선","안양","12645","12164","20260221"
"20260218","8호선","암사","7588","7446","20260221"
"20260218","8호선","암사역사공원","3169","2878","20260221"
"20260218","3호선","압구정","9560","10360","20260221"
"20260218","분당선","압구정로데오","6514","6821","20260221"
"20260218","5호선","애오개","2313","2548","20260221"
"20260218","경의선","야당","4835","5038","20260221"
"20260218","수인선","야목","387","311","20260221"
"20260218","분당선","야탑","12971","12595","20260221"
"20260218","3호선","약수","5630","6013","20260221"
"20260218","6호선","약수","1565","1580","20260221"
"20260218","중앙선","양수","1421","1317","20260221"
"20260218","중앙선","양원","1343","1470","20260221"
"20260218","3호선","양재(서초구청)","9808","11926","20260221"
"20260218","중앙선","양정","250","212","20260221"
"20260218","경원선","양주","4615","4226","20260221"
"20260218","2호선","양천구청","3073","3262","20260221"
"20260218","9호선","양천향교","3964","4804","20260221"
"20260218","5호선","양평","2286","2744","20260221"
"20260218","중앙선","양평","2943","2359","20260221"
"20260218","7호선","어린이대공원(세종대)","5752","6963","20260221"
"20260218","수인선","어천","960","1097","20260221"
"20260218","9호선2~3단계","언주","2464","2858","20260221"
"20260218","5호선","여의나루","6545","8180","20260221"
"20260218","9호선","여의도","10078","9349","20260221"
"20260218","5호선","여의도","8843","8740","20260221"
"20260218","경강선","여주","3227","2225","20260221"
"20260218","경인선","역곡","12745","12467","20260221"
"20260218","2호선","역삼","9187","11017","20260221"
"20260218","6호선","역촌","1803","2121","20260221"
"20260218","수인선","연수","2777","2678","20260221"
"20260218","3호선","연신내","20488","19852","20260221"
"20260218","6호선","연신내","1","0","20260221"
"20260218","경원선","연천","1081","860","20260221"
"20260218","9호선","염창","7955","8939","20260221"
"20260218","경부선","영등포","35564","34389","20260221"
"20260218","2호선","영등포구청","7387","8344","20260221"
"20260218","5호선","영등포구청","1631","1752","20260221"
"20260218","5호선","영등포시장","4977","5612","20260221"
"20260218","공항철도 1호선","영종","3064","3000","20260221"
"20260218","분당선","영통","4088","4602","20260221"
"20260218","3호선","오금","2348","2401","20260221"
"20260218","5호선","오금","1309","1317","20260221"
"20260218","경인선","오류동","5807","6004","20260221"
"20260218","분당선","오리","4538","4155","20260221"
"20260218","5호선","오목교(목동운동장앞)","10377","10906","20260221"
"20260218","수인선","오목천","1899","1767","20260221"
"20260218","중앙선","오빈","210","182","20260221"
"20260218","경부선","오산","8942","8753","20260221"
"20260218","경부선","오산대","2351","2273","20260221"
"20260218","안산선","오이도","5100","4982","20260221"
"20260218","3호선","옥수","4748","5014","20260221"
"20260218","경원선","옥수","81","34","20260221"
"20260218","경인선","온수(성공회대입구)","3242","3165","20260221"
"20260218","7호선","온수(성공회대입구)","3354","3510","20260221"
"20260218","장항선","온양온천","4833","4418","20260221"
"20260218","5호선","올림픽공원(한국체대)","2122","1757","20260221"
"20260218","9호선2~3단계","올림픽공원(한국체대)","2906","3284","20260221"
"20260218","5호선","왕십리(성동구청)","2349","3052","20260221"
"20260218","경원선","왕십리(성동구청)","9539","10777","20260221"
"20260218","2호선","왕십리(성동구청)","7571","8131","20260221"
"20260218","경원선","외대앞","5092","5692","20260221"
"20260218","2호선","용답","1474","1624","20260221"
"20260218","2호선","용두(동대문구청)","939","953","20260221"
"20260218","7호선","용마산(용마폭포공원)","2922","3313","20260221"
"20260218","중앙선","용문","1870","1340","20260221"
"20260218","경부선","용산","50631","39533","20260221"
"20260218","5호선","우장산","6812","7098","20260221"
"20260218","중앙선","운길산","635","544","20260221"
"20260218","공항철도 1호선","운서","7081","8310","20260221"
"20260218","경의선","운정","4484","4133","20260221"
"20260218","경의선","운천","7","4","20260221"
"20260218","일산선","원당","6162","5828","20260221"
"20260218","중앙선","원덕","268","168","20260221"
"20260218","수인선","원인재","2454","2521","20260221"
"20260218","서해선","원종","2926","2903","20260221"
"20260218","일산선","원흥","5081","4946","20260221"
"20260218","경원선","월계","3362","3144","20260221"
"20260218","6호선","월곡(동덕여대)","4752","4909","20260221"
"20260218","수인선","월곶","2221","2066","20260221"
"20260218","6호선","월드컵경기장(성산)","3415","3352","20260221"
"20260218","경의선","월롱","765","890","20260221"
"20260218","3호선","을지로3가","5282","4464","20260221"
"20260218","2호선","을지로3가","9335","9282","20260221"
"20260218","2호선","을지로4가","5184","4856","20260221"
"20260218","5호선","을지로4가","2045","1963","20260221"
"20260218","2호선","을지로입구","27106","25701","20260221"
"20260218","경원선","응봉","1044","913","20260221"
"20260218","6호선","응암","8660","9102","20260221"
"20260218","경부선","의왕","3900","3870","20260221"
"20260218","경원선","의정부","13855","13763","20260221"
"20260218","2호선","이대","5969","7703","20260221"
"20260218","경강선","이매","572","467","20260221"
"20260218","분당선","이매","2604","2687","20260221"
"20260218","7호선","이수","7529","8017","20260221"
"20260218","경강선","이천","2764","2494","20260221"
"20260218","경원선","이촌(국립중앙박물관)","1937","1838","20260221"
"20260218","4호선","이촌(국립중앙박물관)","11857","12144","20260221"
"20260218","6호선","이태원","8505","7768","20260221"
"20260218","과천선","인덕원","10519","10674","20260221"
"20260218","수인선","인천","1046","1543","20260221"
"20260218","경인선","인천","3773","3326","20260221"
"20260218","공항철도 1호선","인천공항1터미널","11972","11250","20260221"
"20260218","공항철도 1호선","인천공항2터미널","9689","7944","20260221"
"20260218","수인선","인천논현","2905","3088","20260221"
"20260218","수인선","인하대","3126","3063","20260221"
"20260218","경의선","일산","5508","5065","20260221"
"20260218","3호선","일원","3752","3907","20260221"
"20260218","경의선","임진강","49","51","20260221"
"20260218","7호선","자양(뚝섬한강공원)","6089","5974","20260221"
"20260218","8호선","잠실(송파구청)","16369","17864","20260221"
"20260218","2호선","잠실(송파구청)","55599","51159","20260221"
"20260218","2호선","잠실나루","5135","5357","20260221"
"20260218","2호선","잠실새내","10627","11459","20260221"
"20260218","3호선","잠원","3313","3218","20260221"
"20260218","7호선","장승배기","3956","4393","20260221"
"20260218","7호선","장암","1258","808","20260221"
"20260218","8호선","장지","8527","8292","20260221"
"20260218","5호선","장한평","7839","8630","20260221"
"20260218","경원선","전곡","1156","897","20260221"
"20260218","우이신설선","정릉","2539","2220","20260221"
"20260218","일산선","정발산","4165","4277","20260221"
"20260218","과천선","정부과천청사","4363","4518","20260221"
"20260218","안산선","정왕","6018","6182","20260221"
"20260218","분당선","정자","6344","7018","20260221"
"20260218","1호선","제기동","7524","8226","20260221"
"20260218","경인선","제물포","5072","4707","20260221"
"20260218","1호선","종각","16638","15034","20260221"
"20260218","1호선","종로3가","15468","13658","20260221"
"20260218","3호선","종로3가","5399","6317","20260221"
"20260218","5호선","종로3가","10712","9807","20260221"
"20260218","1호선","종로5가","10602","10381","20260221"
"20260218","2호선","종합운동장","2782","3467","20260221"
"20260218","9호선2~3단계","종합운동장","2180","2434","20260221"
"20260218","경인선","주안","11006","9678","20260221"
"20260218","일산선","주엽","4419","4233","20260221"
"20260218","분당선","죽전","6959","7848","20260221"
"20260218","7호선","중계","6279","5905","20260221"
"20260218","7호선","중곡","4600","4775","20260221"
"20260218","경인선","중동","4766","4220","20260221"
"20260218","중앙선","중랑","3039","3213","20260221"
"20260218","안산선","중앙","11699","11585","20260221"
"20260218","9호선2~3단계","중앙보훈병원","4221","4063","20260221"
"20260218","7호선","중화","5101","5156","20260221"
"20260218","9호선","증미","2319","2592","20260221"
"20260218","6호선","증산(명지대앞)","4695","5046","20260221"
"20260218","3호선","지축","3424","3442","20260221"
"20260218","중앙선","지평","70","43","20260221"
"20260218","경원선","지행","4299","4044","20260221"
"20260218","경부선","직산","683","667","20260221"
"20260218","경부선","진위","887","857","20260221"
"20260218","4호선","창동","14987","15279","20260221"
"20260218","6호선","창신","1561","1479","20260221"
"20260218","경춘선","천마산","1073","955","20260221"
"20260218","경부선","천안","7594","6038","20260221"
"20260218","7호선","천왕","4687","4696","20260221"
"20260218","8호선","천호(풍납토성)","10044","12090","20260221"
"20260218","5호선","천호(풍납토성)","12444","12128","20260221"
"20260218","7호선","철산","9743","10116","20260221"
"20260218","5호선","청구","1305","1432","20260221"
"20260218","6호선","청구","1589","1509","20260221"
"20260218","7호선","청담","4815","5280","20260221"
"20260218","공항철도 1호선","청라국제도시","3823","3880","20260221"
"20260218","경원선","청량리(서울시립대입구)","16598","13418","20260221"
"20260218","1호선","청량리(서울시립대입구)","13220","13937","20260221"
